,AIRLINE_NAME,FLIGHT_CODE,DATE_OF_JOURNEY,SOURCE,DESTINATION,DEPARTURE_TIME,ARRIVAL_TIME,DURATION,TOTAL_STOP,PRICE
1068,Air India,AI-806,15/12/2021,Mumbai,New Delhi,08:00,10:15,2:15,Non Stop,4919
1069,Air India,AI-809,15/12/2021,Mumbai,New Delhi,10:00,12:15,2:15,Non Stop,4919
1070,Air India,AI-687,15/12/2021,Mumbai,New Delhi,16:00,18:15,2:15,Non Stop,4919
1071,Air India,AI-888,15/12/2021,Mumbai,New Delhi,19:00,21:15,2:15,Non Stop,4919
1072,Air India,AI-660,15/12/2021,Mumbai,New Delhi,18:00,20:25,2:25,Non Stop,4919
1073,Air India,AI-442,15/12/2021,Mumbai,New Delhi,15:25,19:20,3:55,1 Stop,4919
1074,Air India,AI-635,15/12/2021,Mumbai,New Delhi,07:05,11:10,4:05,1 Stop,4919
1075,Vistara,UK-958,15/12/2021,Mumbai,New Delhi,12:25,14:30,2:05,Non Stop,4938
1076,Vistara,UK-960,15/12/2021,Mumbai,New Delhi,11:55,14:05,2:10,Non Stop,4938
1077,Vistara,UK-944,15/12/2021,Mumbai,New Delhi,14:40,16:55,2:15,Non Stop,4938
1078,Vistara,UK-902,15/12/2021,Mumbai,New Delhi,15:45,18:05,2:20,Non Stop,4938
1079,SpiceJet,SG-4417/2974,15/12/2021,Mumbai,New Delhi,19:50,10:40,14:50,1 Stop,5015
1080,IndiGo,6E-574,15/12/2021,Mumbai,New Delhi,19:35,21:25,1:50,Non Stop,5208
1081,IndiGo,6E-6201,15/12/2021,Mumbai,New Delhi,08:30,10:25,1:55,Non Stop,5208
1082,IndiGo,6E-6721,15/12/2021,Mumbai,New Delhi,07:45,09:50,2:05,Non Stop,5208
1083,IndiGo,6E-945,15/12/2021,Mumbai,New Delhi,15:50,18:00,2:10,Non Stop,5208
1084,Vistara,UK-910,15/12/2021,Mumbai,New Delhi,17:30,19:40,2:10,Non Stop,5238
1085,Vistara,UK-970,15/12/2021,Mumbai,New Delhi,08:45,11:00,2:15,Non Stop,5238
1086,IndiGo,6E-939/2012,15/12/2021,Mumbai,New Delhi,09:00,16:50,7:50,1 Stop,5269
1087,IndiGo,6E-939/2356,15/12/2021,Mumbai,New Delhi,09:00,19:00,10:00,1 Stop,5269
1088,IndiGo,6E-138/6246,15/12/2021,Mumbai,New Delhi,17:05,22:50,5:45,1 Stop,5279
1089,SpiceJet,SG-276/2974,15/12/2021,Mumbai,New Delhi,05:55,10:40,4:45,1 Stop,5420
1090,Vistara,UK-994,15/12/2021,Mumbai,New Delhi,10:25,12:40,2:15,Non Stop,5463
1091,Go First,G8-364/714,15/12/2021,Mumbai,New Delhi,19:15,23:30,4:15,1 Stop,5564
1092,Go First,G8-2417/2408,15/12/2021,Mumbai,New Delhi,17:45,23:15,5:30,1 Stop,5564
1093,Go First,G8-387/148,15/12/2021,Mumbai,New Delhi,16:10,21:45,5:35,1 Stop,5564
1094,Go First,G8-387/146,15/12/2021,Mumbai,New Delhi,16:10,21:50,5:40,1 Stop,5564
1095,Go First,G8-351/132,15/12/2021,Mumbai,New Delhi,11:20,18:00,6:40,1 Stop,5564
1096,Go First,G8-287/171,15/12/2021,Mumbai,New Delhi,10:40,17:35,6:55,1 Stop,5564
1097,Go First,G8-2504/718,15/12/2021,Mumbai,New Delhi,12:00,19:15,7:15,1 Stop,5564
1098,Go First,G8-349/183,15/12/2021,Mumbai,New Delhi,10:55,18:25,7:30,1 Stop,5564
1099,Go First,G8-351/134,15/12/2021,Mumbai,New Delhi,11:20,19:00,7:40,1 Stop,5564
1100,Go First,G8-244/110,15/12/2021,Mumbai,New Delhi,09:25,17:45,8:20,2 Stop(s),5564
1101,Go First,G8-381/110,15/12/2021,Mumbai,New Delhi,09:00,17:45,8:45,1 Stop,5564
1102,IndiGo,6E-2103,15/12/2021,Mumbai,New Delhi,17:15,19:20,2:05,Non Stop,5733
1103,SpiceJet,SG-349/2278,15/12/2021,Mumbai,New Delhi,13:50,18:30,4:40,1 Stop,5861
1104,Go First,G8-329,15/12/2021,Mumbai,New Delhi,06:00,08:10,2:10,Non Stop,5942
1105,SpiceJet,SG-8702,15/12/2021,Mumbai,New Delhi,10:15,12:30,2:15,Non Stop,5943
1106,SpiceJet,SG-2697/8482,15/12/2021,Mumbai,New Delhi,20:25,22:20,25:55,1 Stop,5996
1107,Vistara,UK-655/684,15/12/2021,Mumbai,New Delhi,11:30,16:45,5:15,1 Stop,6160
1108,Go First,G8-2411/2404,15/12/2021,Mumbai,New Delhi,08:30,16:10,7:40,1 Stop,6643
1109,Vistara,UK-930,15/12/2021,Mumbai,New Delhi,07:30,09:40,2:10,Non Stop,6678
1110,Vistara,UK-940,15/12/2021,Mumbai,New Delhi,19:45,21:55,2:10,Non Stop,6678
1111,IndiGo,6E-6182/5058,15/12/2021,Mumbai,New Delhi,06:45,16:10,9:25,1 Stop,6682
1112,Air India,AI-645/476,15/12/2021,Mumbai,New Delhi,09:30,16:20,6:50,1 Stop,6812
1113,Air India,AI-631/438,15/12/2021,Mumbai,New Delhi,19:20,23:25,4:05,1 Stop,6887
1114,IndiGo,6E-5382/7404,15/12/2021,Mumbai,New Delhi,16:45,22:35,5:50,1 Stop,7209
1115,Air India,AI-633/438,15/12/2021,Mumbai,New Delhi,05:45,23:25,17:40,1 Stop,7221
1116,Air India,AI-631/482,15/12/2021,Mumbai,New Delhi,19:20,15:55,20:35,1 Stop,7221
1117,SpiceJet,SG-343/340,15/12/2021,Mumbai,New Delhi,09:15,14:20,5:05,1 Stop,7250
1118,SpiceJet,SG-3003,15/12/2021,Mumbai,New Delhi,18:10,22:40,4:30,1 Stop,7412
1119,IndiGo,6E-5372/2332,15/12/2021,Mumbai,New Delhi,06:05,10:25,4:20,1 Stop,7498
1120,IndiGo,6E-5313/7408,15/12/2021,Mumbai,New Delhi,15:50,21:55,6:05,1 Stop,7498
1121,IndiGo,6E-296/2405,15/12/2021,Mumbai,New Delhi,20:15,00:20,4:05,1 Stop,7501
1122,IndiGo,6E-6234/197,15/12/2021,Mumbai,New Delhi,13:45,22:00,8:15,1 Stop,7501
1123,IndiGo,6E-5376/816,15/12/2021,Mumbai,New Delhi,00:10,09:00,8:50,1 Stop,7501
1124,IndiGo,6E-213/5069,15/12/2021,Mumbai,New Delhi,06:35,15:40,9:05,1 Stop,7501
1125,IndiGo,6E-6234/2405,15/12/2021,Mumbai,New Delhi,13:45,00:20,10:35,1 Stop,7501
1126,Air India,AI-611/400,15/12/2021,Mumbai,New Delhi,11:10,04:40,17:30,1 Stop,7613
1127,Air India,AI-611/9644,15/12/2021,Mumbai,New Delhi,11:10,20:30,9:20,1 Stop,7781
1128,Air India,AI-611/9844,15/12/2021,Mumbai,New Delhi,11:10,08:30,21:20,1 Stop,7781
1129,Air India,AI-631/436,15/12/2021,Mumbai,New Delhi,19:20,09:25,14:05,1 Stop,7906
1130,IndiGo,6E-5384/2339,15/12/2021,Mumbai,New Delhi,08:55,15:20,6:25,1 Stop,7991
1131,IndiGo,6E-5386/2405,15/12/2021,Mumbai,New Delhi,19:15,00:20,5:05,1 Stop,8078
1132,Air India,AI-643/472,15/12/2021,Mumbai,New Delhi,14:20,16:30,26:10,1 Stop,8092
1133,IndiGo,6E-5392/197,15/12/2021,Mumbai,New Delhi,17:30,22:00,4:30,1 Stop,8183
1134,IndiGo,6E-5392/2405,15/12/2021,Mumbai,New Delhi,17:30,00:20,6:50,1 Stop,8183
1135,IndiGo,6E-176/5067,15/12/2021,Mumbai,New Delhi,15:05,00:50,9:45,1 Stop,8512
1136,IndiGo,6E-5361/2366,15/12/2021,Mumbai,New Delhi,11:00,15:55,4:55,1 Stop,8524
1137,Vistara,UK-653/638,15/12/2021,Mumbai,New Delhi,06:00,19:50,13:50,1 Stop,8988
1138,IndiGo,6E-5376/6262,15/12/2021,Mumbai,New Delhi,00:10,10:30,10:20,1 Stop,9042
1139,Air India,AI-627/470,15/12/2021,Mumbai,New Delhi,05:35,10:15,4:40,1 Stop,9062
1140,IndiGo,6E-6222/175,15/12/2021,Mumbai,New Delhi,09:25,13:40,4:15,1 Stop,9090
1141,IndiGo,6E-5388/175,15/12/2021,Mumbai,New Delhi,07:45,13:40,5:55,1 Stop,9090
1142,IndiGo,6E-176/2279,15/12/2021,Mumbai,New Delhi,15:05,21:20,6:15,1 Stop,9090
1143,Air India,AI-651/469,15/12/2021,Mumbai,New Delhi,09:50,10:55,25:05,2 Stop(s),9099
1144,Vistara,UK-852/618,15/12/2021,Mumbai,New Delhi,12:10,16:20,4:10,1 Stop,9136
1145,Air India,AI-629/469,15/12/2021,Mumbai,New Delhi,19:00,10:55,15:55,1 Stop,9377
1146,Air India,AI-625/432,15/12/2021,Mumbai,New Delhi,08:05,15:45,7:40,1 Stop,9457
1147,Air India,AI-619/559,15/12/2021,Mumbai,New Delhi,20:15,08:45,12:30,1 Stop,9457
1148,Air India,AI-625/812,15/12/2021,Mumbai,New Delhi,08:05,21:35,13:30,1 Stop,9457
1149,IndiGo,6E-5376/6288,15/12/2021,Mumbai,New Delhi,00:10,07:55,7:45,1 Stop,9514
1150,Vistara,UK-653/707,15/12/2021,Mumbai,New Delhi,06:00,16:30,10:30,1 Stop,9723
1151,Air India,AI-625/9810,15/12/2021,Mumbai,New Delhi,08:05,20:40,12:35,2 Stop(s),9828
1152,Vistara,UK-877/880,15/12/2021,Mumbai,New Delhi,10:45,15:10,4:25,1 Stop,9858
1153,Vistara,UK-873/830,15/12/2021,Mumbai,New Delhi,06:20,12:40,6:20,1 Stop,9858
1154,Vistara,UK-873/880,15/12/2021,Mumbai,New Delhi,06:20,15:10,8:50,1 Stop,9858
1155,Vistara,UK-877/890,15/12/2021,Mumbai,New Delhi,10:45,19:55,9:10,1 Stop,9858
1156,Vistara,UK-877/870,15/12/2021,Mumbai,New Delhi,10:45,22:50,12:05,1 Stop,9858
1157,Vistara,UK-873/890,15/12/2021,Mumbai,New Delhi,06:20,19:55,13:35,1 Stop,9858
1158,Vistara,UK-873/870,15/12/2021,Mumbai,New Delhi,06:20,22:50,16:30,1 Stop,9858
1159,Vistara,UK-875/830,15/12/2021,Mumbai,New Delhi,19:20,12:40,17:20,1 Stop,9858
1160,Vistara,UK-875/880,15/12/2021,Mumbai,New Delhi,19:20,15:10,19:50,1 Stop,9858
1161,Air India,AI-619/543,15/12/2021,Mumbai,New Delhi,20:15,13:50,17:35,1 Stop,9877
1162,Vistara,UK-849/814,15/12/2021,Mumbai,New Delhi,17:30,23:45,6:15,1 Stop,9882
1163,Vistara,UK-863/802,15/12/2021,Mumbai,New Delhi,09:05,21:35,12:30,1 Stop,9882
1164,Vistara,UK-857/810,15/12/2021,Mumbai,New Delhi,21:00,09:40,12:40,1 Stop,9882
1165,Vistara,UK-865/810,15/12/2021,Mumbai,New Delhi,19:10,09:40,14:30,1 Stop,9882
1166,Vistara,UK-851/802,15/12/2021,Mumbai,New Delhi,07:00,21:35,14:35,1 Stop,9882
1167,Vistara,UK-863/814,15/12/2021,Mumbai,New Delhi,09:05,23:45,14:40,1 Stop,9882
1168,Vistara,UK-845/802,15/12/2021,Mumbai,New Delhi,06:00,21:35,15:35,1 Stop,9882
1169,Vistara,UK-849/810,15/12/2021,Mumbai,New Delhi,17:30,09:40,16:10,1 Stop,9882
1170,Vistara,UK-851/812,15/12/2021,Mumbai,New Delhi,07:00,12:40,5:40,1 Stop,9961
1171,Vistara,UK-845/812,15/12/2021,Mumbai,New Delhi,06:00,12:40,6:40,1 Stop,9961
1172,Vistara,UK-863/818,15/12/2021,Mumbai,New Delhi,09:05,22:25,13:20,1 Stop,9961
1173,Vistara,UK-857/808,15/12/2021,Mumbai,New Delhi,21:00,10:40,13:40,1 Stop,9961
1174,Vistara,UK-851/818,15/12/2021,Mumbai,New Delhi,07:00,22:25,15:25,1 Stop,9961
1175,Vistara,UK-865/808,15/12/2021,Mumbai,New Delhi,19:10,10:40,15:30,1 Stop,9961
1176,Vistara,UK-857/812,15/12/2021,Mumbai,New Delhi,21:00,12:40,15:40,1 Stop,9961
1177,Vistara,UK-845/818,15/12/2021,Mumbai,New Delhi,06:00,22:25,16:25,1 Stop,9961
1178,Air India,AI-639/501,15/12/2021,Mumbai,New Delhi,09:30,15:50,6:20,1 Stop,9971
1179,Air India,AI-639/503,15/12/2021,Mumbai,New Delhi,09:30,20:35,11:05,1 Stop,9971
1180,Vistara,UK-863/816,15/12/2021,Mumbai,New Delhi,09:05,14:10,5:05,1 Stop,10082
1181,Vistara,UK-851/816,15/12/2021,Mumbai,New Delhi,07:00,14:10,7:10,1 Stop,10082
1182,Vistara,UK-845/816,15/12/2021,Mumbai,New Delhi,06:00,14:10,8:10,1 Stop,10082
1183,Vistara,UK-863/820,15/12/2021,Mumbai,New Delhi,09:05,20:30,11:25,1 Stop,10082
1184,Vistara,UK-851/820,15/12/2021,Mumbai,New Delhi,07:00,20:30,13:30,1 Stop,10082
1185,Vistara,UK-845/820,15/12/2021,Mumbai,New Delhi,06:00,20:30,14:30,1 Stop,10082
1186,Vistara,UK-773/720,15/12/2021,Mumbai,New Delhi,17:15,09:35,16:20,1 Stop,10333
1187,Air India,AI-669/424,15/12/2021,Mumbai,New Delhi,12:00,23:15,11:15,2 Stop(s),10431
1188,Go First,G8-287/196,15/12/2021,Mumbai,New Delhi,10:40,17:55,7:15,2 Stop(s),11301
1189,Go First,G8-382/285,15/12/2021,Mumbai,New Delhi,15:20,20:20,5:00,1 Stop,12927
1190,Go First,G8-287/196,15/12/2021,Mumbai,New Delhi,10:40,17:55,7:15,2 Stop(s),13196
1191,Air Asia,I5-330,29/12/2021,Mumbai,New Delhi,22:55,01:00,2:05,Non Stop,2463
1192,Air India,AI-687,29/12/2021,Mumbai,New Delhi,16:00,18:15,2:15,Non Stop,2464
1193,Air India,AI-442,29/12/2021,Mumbai,New Delhi,15:25,19:20,3:55,1 Stop,2464
1194,Vistara,UK-954,29/12/2021,Mumbai,New Delhi,06:00,08:05,2:05,Non Stop,2552
1195,Vistara,UK-928,29/12/2021,Mumbai,New Delhi,06:30,08:35,2:05,Non Stop,2552
1196,Vistara,UK-988,29/12/2021,Mumbai,New Delhi,20:55,23:00,2:05,Non Stop,2552
1197,Vistara,UK-986,29/12/2021,Mumbai,New Delhi,22:45,00:55,2:10,Non Stop,2552
1198,Vistara,UK-950,29/12/2021,Mumbai,New Delhi,21:55,00:10,2:15,Non Stop,2552
1199,SpiceJet,SG-8710,29/12/2021,Mumbai,New Delhi,21:45,23:55,2:10,Non Stop,2614
1200,SpiceJet,SG-8152,29/12/2021,Mumbai,New Delhi,07:20,09:35,2:15,Non Stop,2614
1201,IndiGo,6E-5013,29/12/2021,Mumbai,New Delhi,05:00,07:05,2:05,Non Stop,2738
1202,IndiGo,6E-6721,29/12/2021,Mumbai,New Delhi,07:45,09:50,2:05,Non Stop,2738
1203,IndiGo,6E-248,29/12/2021,Mumbai,New Delhi,22:20,00:25,2:05,Non Stop,2738
1204,IndiGo,6E-5006,29/12/2021,Mumbai,New Delhi,06:00,08:10,2:10,Non Stop,2738
1205,IndiGo,6E-2047,29/12/2021,Mumbai,New Delhi,07:05,09:20,2:15,Non Stop,2738
1206,Air India,AI-864,29/12/2021,Mumbai,New Delhi,07:00,08:55,1:55,Non Stop,2779
1207,Air India,AI-867,29/12/2021,Mumbai,New Delhi,21:30,23:30,2:00,Non Stop,2779
1208,SpiceJet,SG-8702,29/12/2021,Mumbai,New Delhi,10:15,12:30,2:15,Non Stop,2930
1209,SpiceJet,SG-8158,29/12/2021,Mumbai,New Delhi,19:05,21:30,2:25,Non Stop,2930
1210,Vistara,UK-996,29/12/2021,Mumbai,New Delhi,18:30,20:40,2:10,Non Stop,3051
1211,Vistara,UK-958,29/12/2021,Mumbai,New Delhi,12:25,14:30,2:05,Non Stop,3077
1212,Vistara,UK-960,29/12/2021,Mumbai,New Delhi,11:55,14:05,2:10,Non Stop,3077
1213,Vistara,UK-902,29/12/2021,Mumbai,New Delhi,15:45,18:05,2:20,Non Stop,3077
1214,Air India,AI-806,29/12/2021,Mumbai,New Delhi,08:00,10:15,2:15,Non Stop,3199
1215,Air India,AI-660,29/12/2021,Mumbai,New Delhi,18:00,20:25,2:25,Non Stop,3199
1216,Air Asia,I5-767,29/12/2021,Mumbai,New Delhi,07:20,09:30,2:10,Non Stop,3400
1217,Go First,G8-329,29/12/2021,Mumbai,New Delhi,06:00,08:10,2:10,Non Stop,3422
1218,Go First,G8-327,29/12/2021,Mumbai,New Delhi,08:00,10:10,2:10,Non Stop,3422
1219,Go First,G8-339,29/12/2021,Mumbai,New Delhi,18:00,20:10,2:10,Non Stop,3422
1220,Go First,G8-345,29/12/2021,Mumbai,New Delhi,22:40,00:50,2:10,Non Stop,3422
1221,Go First,G8-319,29/12/2021,Mumbai,New Delhi,09:55,12:10,2:15,Non Stop,3422
1222,Go First,G8-321,29/12/2021,Mumbai,New Delhi,12:15,14:30,2:15,Non Stop,3422
1223,Go First,G8-391,29/12/2021,Mumbai,New Delhi,13:30,15:45,2:15,Non Stop,3422
1224,Go First,G8-322,29/12/2021,Mumbai,New Delhi,21:15,23:30,2:15,Non Stop,3422
1225,Go First,G8-2508,29/12/2021,Mumbai,New Delhi,23:45,02:00,2:15,Non Stop,3422
1226,IndiGo,6E-2518,29/12/2021,Mumbai,New Delhi,20:30,22:35,2:05,Non Stop,3424
1227,IndiGo,6E-2172,29/12/2021,Mumbai,New Delhi,09:20,11:30,2:10,Non Stop,3424
1228,IndiGo,6E-2077,29/12/2021,Mumbai,New Delhi,13:40,15:50,2:10,Non Stop,3424
1229,IndiGo,6E-6234/2194,29/12/2021,Mumbai,New Delhi,13:45,17:40,3:55,1 Stop,3581
1230,IndiGo,6E-296/2405,29/12/2021,Mumbai,New Delhi,20:15,00:20,4:05,1 Stop,3581
1231,IndiGo,6E-5392/197,29/12/2021,Mumbai,New Delhi,17:30,22:00,4:30,1 Stop,3581
1232,IndiGo,6E-5392/2405,29/12/2021,Mumbai,New Delhi,17:30,00:20,6:50,1 Stop,3581
1233,IndiGo,6E-5376/6288,29/12/2021,Mumbai,New Delhi,00:10,07:55,7:45,1 Stop,3581
1234,IndiGo,6E-6234/197,29/12/2021,Mumbai,New Delhi,13:45,22:00,8:15,1 Stop,3581
1235,IndiGo,6E-5376/816,29/12/2021,Mumbai,New Delhi,00:10,09:00,8:50,1 Stop,3581
1236,IndiGo,6E-6234/2405,29/12/2021,Mumbai,New Delhi,13:45,00:20,10:35,1 Stop,3581
1237,Vistara,UK-930,29/12/2021,Mumbai,New Delhi,07:30,09:40,2:10,Non Stop,3602
1238,Vistara,UK-910,29/12/2021,Mumbai,New Delhi,17:30,19:40,2:10,Non Stop,3602
1239,Vistara,UK-970,29/12/2021,Mumbai,New Delhi,08:45,11:00,2:15,Non Stop,3602
1240,Vistara,UK-944,29/12/2021,Mumbai,New Delhi,14:40,16:55,2:15,Non Stop,3602
1241,Air India,AI-809,29/12/2021,Mumbai,New Delhi,10:00,12:15,2:15,Non Stop,3724
1242,Air India,AI-888,29/12/2021,Mumbai,New Delhi,19:00,21:15,2:15,Non Stop,3724
1243,IndiGo,6E-2103,29/12/2021,Mumbai,New Delhi,17:15,19:20,2:05,Non Stop,3789
1244,IndiGo,6E-6004,29/12/2021,Mumbai,New Delhi,18:30,20:35,2:05,Non Stop,3789
1245,IndiGo,6E-5017,29/12/2021,Mumbai,New Delhi,10:05,12:15,2:10,Non Stop,3789
1246,IndiGo,6E-945,29/12/2021,Mumbai,New Delhi,15:50,18:00,2:10,Non Stop,3789
1247,IndiGo,6E-5376/6262,29/12/2021,Mumbai,New Delhi,00:10,10:30,10:20,1 Stop,3944
1248,IndiGo,6E-5386/2405,29/12/2021,Mumbai,New Delhi,19:15,00:20,5:05,1 Stop,4028
1249,Air Asia,I5-678/789,29/12/2021,Mumbai,New Delhi,18:10,01:00,6:50,1 Stop,4051
1250,IndiGo,6E-574,29/12/2021,Mumbai,New Delhi,19:35,21:25,1:50,Non Stop,4061
1251,IndiGo,6E-6201,29/12/2021,Mumbai,New Delhi,08:30,10:25,1:55,Non Stop,4061
1252,IndiGo,6E-154,29/12/2021,Mumbai,New Delhi,03:05,05:10,2:05,Non Stop,4061
1253,IndiGo,6E-168,29/12/2021,Mumbai,New Delhi,11:45,14:00,2:15,Non Stop,4061
1254,Go First,G8-364/714,29/12/2021,Mumbai,New Delhi,19:15,23:30,4:15,1 Stop,4076
1255,IndiGo,6E-6182/5058,29/12/2021,Mumbai,New Delhi,06:45,16:10,9:25,1 Stop,4157
1256,SpiceJet,SG-4417/2974,29/12/2021,Mumbai,New Delhi,19:50,10:40,14:50,1 Stop,4173
1257,Go First,G8-2504/718,29/12/2021,Mumbai,New Delhi,12:00,19:15,7:15,1 Stop,4316
1258,SpiceJet,SG-2697/8482,29/12/2021,Mumbai,New Delhi,20:25,22:20,25:55,1 Stop,4346
1259,IndiGo,6E-6222/175,29/12/2021,Mumbai,New Delhi,09:25,13:40,4:15,1 Stop,4529
1260,IndiGo,6E-5388/175,29/12/2021,Mumbai,New Delhi,07:45,13:40,5:55,1 Stop,4529
1261,Air India,AI-631/438,29/12/2021,Mumbai,New Delhi,19:20,23:25,4:05,1 Stop,4569
1262,Air India,AI-633/438,29/12/2021,Mumbai,New Delhi,05:45,23:25,17:40,1 Stop,4569
1263,SpiceJet,SG-3003,29/12/2021,Mumbai,New Delhi,18:10,22:40,4:30,1 Stop,4610
1264,IndiGo,6E-138/6246,29/12/2021,Mumbai,New Delhi,17:05,22:50,5:45,1 Stop,4646
1265,Vistara,UK-823/838,29/12/2021,Mumbai,New Delhi,17:50,23:55,6:05,1 Stop,4649
1266,Vistara,UK-823/832,29/12/2021,Mumbai,New Delhi,17:50,09:45,15:55,1 Stop,4649
1267,Vistara,UK-823/836,29/12/2021,Mumbai,New Delhi,17:50,13:30,19:40,1 Stop,4649
1268,IndiGo,6E-176/5067,29/12/2021,Mumbai,New Delhi,15:05,00:50,9:45,1 Stop,4844
1269,Vistara,UK-827/832,29/12/2021,Mumbai,New Delhi,21:00,09:45,12:45,1 Stop,4977
1270,Vistara,UK-827/836,29/12/2021,Mumbai,New Delhi,21:00,13:30,16:30,1 Stop,4977
1271,Air India,AI-619/559,29/12/2021,Mumbai,New Delhi,20:15,08:45,12:30,1 Stop,5051
1272,Air India,AI-619/543,29/12/2021,Mumbai,New Delhi,20:15,13:50,17:35,1 Stop,5051
1273,Vistara,UK-653/638,29/12/2021,Mumbai,New Delhi,06:00,19:50,13:50,1 Stop,5080
1274,Vistara,UK-651/707,29/12/2021,Mumbai,New Delhi,16:05,16:30,24:25,1 Stop,5080
1275,Air India,AI-611/400,29/12/2021,Mumbai,New Delhi,11:10,04:40,17:30,1 Stop,5114
1276,Air India,AI-631/436,29/12/2021,Mumbai,New Delhi,19:20,09:25,14:05,1 Stop,5199
1277,Air India,AI-631/482,29/12/2021,Mumbai,New Delhi,19:20,15:55,20:35,1 Stop,5199
1278,Air India,AI-625/432,29/12/2021,Mumbai,New Delhi,08:05,15:45,7:40,1 Stop,5219
1279,Air India,AI-635,29/12/2021,Mumbai,New Delhi,07:05,11:10,4:05,1 Stop,5299
1280,IndiGo,6E-213/5069,29/12/2021,Mumbai,New Delhi,06:35,15:40,9:05,1 Stop,5303
1281,Air India,AI-611/9644,29/12/2021,Mumbai,New Delhi,11:10,20:30,9:20,1 Stop,5334
1282,Air India,AI-627/470,29/12/2021,Mumbai,New Delhi,05:35,10:15,4:40,1 Stop,5355
1283,IndiGo,6E-5395/2374,29/12/2021,Mumbai,New Delhi,08:50,17:35,8:45,1 Stop,5360
1284,Air India,AI-570/430,29/12/2021,Mumbai,New Delhi,05:20,13:00,7:40,1 Stop,5366
1285,Air India,AI-570/538,29/12/2021,Mumbai,New Delhi,05:20,23:10,17:50,1 Stop,5366
1286,Air India,AI-570/440,29/12/2021,Mumbai,New Delhi,05:20,08:50,27:30,1 Stop,5366
1287,IndiGo,6E-176/2279,29/12/2021,Mumbai,New Delhi,15:05,21:20,6:15,1 Stop,5416
1288,SpiceJet,SG-276/2974,29/12/2021,Mumbai,New Delhi,05:55,10:40,4:45,1 Stop,5433
1289,Vistara,UK-825/834,29/12/2021,Mumbai,New Delhi,09:45,19:55,10:10,1 Stop,5450
1290,Vistara,UK-821/834,29/12/2021,Mumbai,New Delhi,07:05,19:55,12:50,1 Stop,5450
1291,Vistara,UK-825/838,29/12/2021,Mumbai,New Delhi,09:45,23:55,14:10,1 Stop,5450
1292,Vistara,UK-821/838,29/12/2021,Mumbai,New Delhi,07:05,23:55,16:50,1 Stop,5450
1293,Vistara,UK-825/832,29/12/2021,Mumbai,New Delhi,09:45,09:45,24:00,1 Stop,5450
1294,Air India,AI-619/541,29/12/2021,Mumbai,New Delhi,20:15,18:30,22:15,1 Stop,5471
1295,Air India,AI-619/840,29/12/2021,Mumbai,New Delhi,20:15,23:00,26:45,1 Stop,5471
1296,Vistara,UK-827/838,29/12/2021,Mumbai,New Delhi,21:00,23:55,26:55,1 Stop,5502
1297,IndiGo,6E-5382/7404,29/12/2021,Mumbai,New Delhi,16:45,22:35,5:50,1 Stop,5654
1298,Air India,AI-629/469,29/12/2021,Mumbai,New Delhi,19:00,10:55,15:55,1 Stop,5670
1299,Air India,AI-625/812,29/12/2021,Mumbai,New Delhi,08:05,21:35,13:30,1 Stop,5744
1300,Air Asia,I5-1569/722,29/12/2021,Mumbai,New Delhi,21:20,02:55,5:35,1 Stop,5793
1301,Air Asia,I5-1569/1528,29/12/2021,Mumbai,New Delhi,21:20,08:55,11:35,1 Stop,5793
1302,Go First,G8-349/183,29/12/2021,Mumbai,New Delhi,10:55,18:25,7:30,1 Stop,5912
1303,SpiceJet,SG-343/340,29/12/2021,Mumbai,New Delhi,09:15,14:20,5:05,1 Stop,5922
1304,IndiGo,6E-5384/2339,29/12/2021,Mumbai,New Delhi,08:55,15:20,6:25,1 Stop,5943
1305,Vistara,UK-821/836,29/12/2021,Mumbai,New Delhi,07:05,13:30,6:25,1 Stop,5975
1306,Air India,AI-671/538,29/12/2021,Mumbai,New Delhi,09:00,23:10,14:10,1 Stop,6101
1307,Air India,AI-639/501,29/12/2021,Mumbai,New Delhi,09:30,15:50,6:20,1 Stop,6169
1308,Air India,AI-639/503,29/12/2021,Mumbai,New Delhi,09:30,20:35,11:05,1 Stop,6169
1309,Air India,AI-639/808,29/12/2021,Mumbai,New Delhi,09:30,23:55,14:25,1 Stop,6169
1310,Go First,G8-381/110,29/12/2021,Mumbai,New Delhi,09:00,17:45,8:45,1 Stop,6173
1311,Air India,AI-651/469,29/12/2021,Mumbai,New Delhi,09:50,10:55,25:05,2 Stop(s),6260
1312,SpiceJet,SG-349/2278,29/12/2021,Mumbai,New Delhi,13:50,18:30,4:40,1 Stop,6264
1313,Go First,G8-387/148,29/12/2021,Mumbai,New Delhi,16:10,21:45,5:35,1 Stop,6375
1314,Vistara,UK-857/808,29/12/2021,Mumbai,New Delhi,21:00,10:40,13:40,1 Stop,6412
1315,Vistara,UK-851/802,29/12/2021,Mumbai,New Delhi,07:00,21:35,14:35,1 Stop,6412
1316,Go First,G8-2417/2408,29/12/2021,Mumbai,New Delhi,17:45,23:15,5:30,1 Stop,6491
1317,Vistara,UK-851/816,29/12/2021,Mumbai,New Delhi,07:00,14:10,7:10,1 Stop,6517
1318,Vistara,UK-845/816,29/12/2021,Mumbai,New Delhi,06:00,14:10,8:10,1 Stop,6517
1319,Vistara,UK-851/820,29/12/2021,Mumbai,New Delhi,07:00,20:30,13:30,1 Stop,6517
1320,Vistara,UK-845/820,29/12/2021,Mumbai,New Delhi,06:00,20:30,14:30,1 Stop,6517
